,Dizi Linki,Dizi Adı,Tür,Uyarlama,Senarist,Yönetmen,Başrol,Besteci,Sezon sayısı,Bölüm sayısı,Yapımcı,Mekân,Görüntü yönetmeni,Gösterim süresi,Yapım şirketi,Kanal,Platform,Ses formatı,Yayın tarihi,Tarih,Youtube,Facebook,Twitter,Instagram,Durumu
974,https://tr.wikipedia.org//wiki/%C5%9Eampiyon_(dizi),Şampiyon,"Dram,Aksiyon",Uyarlama Değil,"Alphan Dikmen,Başak Angigün","Ketche,Devrim Yalçın","Tolgahan Sayışman,Yıldız Çağrı Atiksoy,Erdal Özyağcılar,Erkan Avcı",Cem Öget,1.0,34,Çağrı Bingüller,İstanbul,?,120.0,BSK Yapım,TRT 1,?,Stereo,12 Eylül 2019 - 13 Ağustos 2020,2019.0,1,1,1,1,Sona erdi
975,https://tr.wikipedia.org//wiki/Sevdim_Seni_Bir_Kere,Sevdim Seni Bir Kere,"Dram,Romantik,Aile",Uyarlama Değil,?,"Bergüzar Demiroğlu,Buket Çartıl,Mihriban Şahin","Yağmur Çokgenç,Oğuzhan Kayra Koç,Gonca Yakut,Volkan Murat Benli,Didem Özkavukçu",?,1.0,154,Nilgün Sağyaşar,"İzmir,Ankara",?,55.0,Focus Film,Star TV,?,Stereo,9 Eylül 2019 - 10 Nisan 2020,2019.0,0,0,0,0,Sona erdi
976,https://tr.wikipedia.org//wiki/N%C3%B6bet_(dizi),Nöbet,"Dram,Aksiyon",Uyarlama Değil,"Necati Şaşmaz,Ali Alper Erze,Murat Koca","Necati Şaşmaz,Ömer Gökhan Erkut","Yurdaer Okur,Saygın Soysal,Deniz Bolışık,İpek Karapınar,Kürşat Alnıaçık,İbrahim Kendirci",Gökhan Kırdar,1.0,8,Necati Şaşmaz,"Elmalı,,,Antalya",Kayhan Yılmaz,130.0,Pana Film,Show TV,?,Stereo,3 Mart 2019 - 5 Mayıs 2019,2019.0,1,0,1,1,Sona erdi
977,https://tr.wikipedia.org//wiki/Leke_(dizi),Leke,"Dram,Aile",Uyarlama Değil,"Yıldız Tunç,Su Ersöz,Derem Arpacı,Sedef Bayburtluoğlu,Eylül İdiman","Metin Balekoğlu,Şenol Sönmez,","Burak Sevinç,Melis Sezen",Cem Yıldız,1.0,9,"Timur Savcı,Burak Sağyaşar",İstanbul,Özgür Polat,140.0,TIMS&B Productions,Kanal D,?,Stereo,16 Nisan 2019 - 18 Haziran 2019,2019.0,0,0,0,0,Yayından kaldırıldı
978,"https://tr.wikipedia.org//wiki/Kuzgun_(dizi,_2019)",Kuzgun,Dram,Uyarlama Değil,"Burcu Görgün,Özlem Yılmaz",Ali Bilgin,"Barış Arduç,Burcu Biricik",Toygar Işıklı,2.0,21,"Kerem Çatay,Pelin Diştaş","İstanbul,Nevşehir",Aras Demiray,130.0,Ay Yapım,Star TV,?,Stereo,13 Şubat 2019 - 16 Ekim 2019,2019.0,1,0,1,1,Sona erdi
979,https://tr.wikipedia.org//wiki/Kurulu%C5%9F_Osman,Kuruluş Osman,"Tarihî,Bilim Kurgu,Aksiyon,Dram",Uyarlama Değil,"Mehmet Bozdağ,Atilla Engin,Ozan Bodur,Fatma Nur Güldalı,Abdulkadir İlter,Aslı Zeynep Peker Bozdağ,Ali Ozan Salkım","Metin Günay,Ahmet Yılmaz,","Burak Özçivit,Yıldız Çağrı Atiksoy,Özge Törer,Emre Bey,Çağrı Şensoy,Yiğit Uçan,Eski başroller,Nurettin Sönmez,Ragıp Savaş,Saruhan Hünel,Didem Balçın,Erkan Avcı,Serhat Kılıç,Yıldıray Şahinler,Yeşim Ceren Bozoğlu,Kanbolat Görkem Arslan,Seray Kaya,Seçkin Özdemir,Teoman Kumbaracıbaşı,Burak Çelik,Hakan Yılmaz,Nihat Altınkaya,İpek Karapınar,Rüzgar Aksoy,Seda Yıldız","Alpay Göltekin,Zeynep Alasya",5.0,140,Mehmet Bozdağ,İstanbul,Ahmet Faruk Karacan,135.0,Bozdağ Film,atv,?,Stereo,20 Kasım 2019 - günümüz,2019.0,0,0,1,1,Devam ediyor
980,https://tr.wikipedia.org//wiki/Kur%C5%9Fun_(dizi),Kurşun,"Aksiyon,Dram",Uyarlama Değil,Kerem Deren,"Murat Can Oğuz,Burak Arlıel","Engin Altan Düzyatan,Burçin Terzioğlu,Berrak Tüzünataç,Sarp Akkaya,Engin Şenkan,Kürşat Alnıaçık,Seda Akman","Alpay Göltekin,Zeynep Alasya,Güldiyar Tanrıdağlı,Caner Özkan",1.0,7,Gül Oğuz,İstanbul,Necmettin Akdeniz,120.0,Most Production,FOX,?,Stereo,23 Ekim 2019 - 4 Aralık 2019,2019.0,0,1,1,1,Sona erdi
981,https://tr.wikipedia.org//wiki/Kimse_Bilmez,Kimse Bilmez,"Dram,Aile",Uyarlama Değil,"Hasan Burak Kayacı,Kemal Çelik,Ahmet Özdemir,Pınar Uysal,Serap Özgür,","U. Hakan Eren,Kartal Çidamlı,Reyhan Pekar,","Keremcem,Özgü Kaya,Engin Hepileri,Burak Serdar Şanal","Engin Aslan,Murat Başaran,Sunay Özgür",1.0,27,?,İstanbul,Hüseyin Tunç,140.0,Baba Yapım,atv,?,Stereo,11 Haziran 2019 - 29 Aralık 2019,2019.0,1,0,1,1,Sona erdi
982,https://tr.wikipedia.org//wiki/Karde%C5%9F_%C3%87ocuklar%C4%B1,Kardeş Çocukları,Dram,Uyarlama Değil,Sırma Yanık,Faruk Teber,"Mehmet Aslantuğ,Ayça Bingöl,Nur Fettahoğlu,Afra Saraçoğlu,Alara Turan,Furkan Andıç,Berkay Hardal",Aytekin Ataş,2.0,21,Faruk Turgut,İstanbul,Eyüp Boz,130.0,Gold Film,Star TV,?,Stereo,27 Ocak 2019 - 8 Ekim 2019,2019.0,1,0,1,1,Sona erdi
983,https://tr.wikipedia.org//wiki/Sevgili_Ge%C3%A7mi%C5%9F,Sevgili Geçmiş,Dram,Uyarlama Değil,Funda Alp,Aydın Bulut,"Ece Uslu,Emre Kınay,Sevda Erginci,Seçkin Özdemir,Elifcan Ongurlar,Melis Sezen,Özge Özacar",Batuhan Fırat,1.0,8,"İnci Gündoğdu,İsmail Gündoğdu",İzmir,Eyüp Boz,120.0,Süreç Film,Star TV,?,Stereo,25 Ekim 2019 - 13 Aralık 2019,2019.0,0,0,1,1,Sona erdi
984,https://tr.wikipedia.org//wiki/Mucize_Doktor,Mucize Doktor,Dram,"Good Doctor,–Park Jae-bum","Pınar Bulut,Onur Koralp","Yusuf Pirhasan,Aytaç Çiçek,Volkan Keskin,Yağız Alp Akaydın,Altan Dönmez,","Taner Ölmez,Onur Tuna,Sinem Ünsal",Aytekin Ataş,2.0,64,Asena Bülbüloğlu,İstanbul,?,130.0,MF Yapım,FOX,?,Stereo,12 Eylül 2019 - 27 Mayıs 2021,2019.0,0,1,1,1,Sona erdi
985,https://tr.wikipedia.org//wiki/Kuzey_Y%C4%B1ld%C4%B1z%C4%B1_%C4%B0lk_A%C5%9Fk,Kuzey Yıldızı İlk Aşk,"Komedi,Romantik",Uyarlama Değil,Ersoy Güler,Ersoy Güler,"İsmail Demirci,Aslıhan Güner",Batuhan Fırat,2.0,64,Ali Gündoğdu,Ordu,?,140.0,Süreç Film,Show TV,?,Stereo,14 Eylül 2019 - 15 Mayıs 2021,2019.0,0,1,1,1,Sona erdi
986,https://tr.wikipedia.org//wiki/Babam_%C3%87ok_De%C4%9Fi%C5%9Fti,İyi Aile Babası,Komedi,Uyarlama Değil,"Erdal Şahin,Birol Güven,",Hakan Algül,"Çağlar Çorumlu,Şebnem Bozoklu,Melek Baykal,Salih Kalyon,Timur Acar",Batuhan Fırat,1.0,8,"Ali Gündoğdu,İsmail Gündoğdu",İstanbul,Mustafa Nuri Eser,130.0,Süreç Film,Kanal D,?,Stereo,3 Aralık 2020 - 28 Ocak 2021,2020.0,0,0,0,0,Sona erdi
987,https://tr.wikipedia.org//wiki/Gel_Dese_A%C5%9Fk,Gel Dese Aşk,Dram,Uyarlama Değil,"Rahşan Çiğdem İnan,Ayşe Bengi",Murat Onbul,"Erkan Petekkaya,Şebnem Bozoklu,İlayda Çevik",?,1.0,4,Osman Sınav,İstanbul,?,120.0,Sinegraf,atv,?,Stereo,8 Mart 2020 - 29 Mart 2020,2020.0,0,0,1,1,Yayından kaldırıldı
988,https://tr.wikipedia.org//wiki/Gen%C3%A7li%C4%9Fim_Eyvah,Gençliğim Eyvah,"Komedi,Dram,Aile",Uyarlama Değil,"Barış Başar,Ünal Yeter,Gülbike Sonay Üte,Tayfun Güneyer,Ali Alper Erze,","Deniz Yılmaz Şayir,Doğa Can Anafarta,","Cengiz Bozkurt,Levent Ülgen,Günay Karacaoğlu,Ulviye Karaca,Ekin Mert Daymaz,Elif Doğan,Burak Tozkoparan,Bahar Süer,Erdem Kaynarca,Zehra Yılmaz,Kemal Uçar,Beyti Engin",Batuhan Fırat,1.0,17,"Ali Gündoğdu,İsmail Gündoğdu",İstanbul,Ercan Özkan,130.0,Süreç Film,atv,?,Stereo,15 Haziran 2020 - 5 Ekim 2020,2020.0,1,1,1,1,Sona erdi
989,https://tr.wikipedia.org//wiki/G%C3%B6n%C3%BCl_Da%C4%9F%C4%B1,Gönül Dağı,"Aile,Dram,Romantik,Komedi",Mustafa Çiftçi'nin hikâyelerinden,"Ali Asaf Elmas,Mustafa Becit,Teoman Gök,Emel Çokçalışkan,",Yahya Samancı,"Berk Atan,Cihat Süvarioğlu,Semih Ertürk,Ferdi Sancar,Erdal Cindoruk,Eski başroller,Gülsim Ali,Ecem Özkaya,Ali Düşenkalkar","Engin Arslan,Mayki Murat Başaran,Sunay Özgür",4.0,118,Ferhat Eşsiz,"Sivrihisar,,,Eskişehir",Sami Saydan,150.0,Köprü Film,TRT 1,?,Stereo,17 Ekim 2020 - günümüz,2020.0,1,0,1,1,Devam ediyor
990,https://tr.wikipedia.org//wiki/Hizmet%C3%A7iler,Hizmetçiler,"Dram,Aile",Uyarlama Değil,Makbule Kosif,Metin Balekoğlu,"Deniz Baysal Yurtcu,Algı Eke,Selen Domaç,Aleyna Solaker",Atakan Ilgazdağ,1.0,3,Öner Arslanel,İstanbul,?,130.0,Fabrika Yapım,Kanal D,?,Stereo,7 Mart 2020 - 21 Mart 2020,2020.0,0,0,1,0,Yayından kaldırıldı
991,https://tr.wikipedia.org//wiki/%C4%B0yi_G%C3%BCnde_K%C3%B6t%C3%BC_G%C3%BCnde_(dizi),İyi Günde Kötü Günde,"Romantik,Komedi",Uyarlama Değil,"Pelin Karamehmetoğlu,Aksel Bonfil","Metin Balekoğlu,Barış Erçetin","Elçin Sangu,Ozan Dolunay,Yasemin Allen","Cem Tuncer,Ercüment Orkut,Ercan Tanrıverdi",1.0,6,Saner Ayar,İstanbul,Atakan Küçükparlak,120.0,O3 Medya,Star TV,?,Stereo,12 Eylül 2020 - 17 Ekim 2020,2020.0,0,0,0,0,Sona erdi
992,https://tr.wikipedia.org//wiki/Kefaret_(dizi),Kefaret,Dram,"Konstantiniyye Oteli,–,Zülfü Livaneli",Mahinur Ergun,Mesude Erarslan,"Nurgül Yeşilçay,Mert Fırat,Yurdaer Okur","Saki Çimen,Uğur Ateş",1.0,35,"Fırat Parlak,Koray Şahin",İstanbul,Necmettin Akdeniz,130.0,25 Film,FOX,?,Stereo,22 Kasım 2020 - 29 Temmuz 2021,2020.0,0,0,0,0,Sona erdi
993,https://tr.wikipedia.org//wiki/K%C4%B1rm%C4%B1z%C4%B1_Oda,Kırmızı Oda,Dram,"Madalyonun İçi,–,Gülseren Budayıcıoğlu","Banu Kiremitçi Bozkurt,Verda Pars,Deniz Gürlek,Melek Seven,Ayşenur Güngör,Pınar Daldikler,Mehmet Barış Günger,","Cem Karcı,Benal Tairi,Ali Balcı,Başak Soysal,","Binnur Kaya,Tülin Özen,Meriç Aral,Burak Sevinç,Gülçin Kültür Şahin","Fırat Yükselir,",2.0,61,Onur Güvenatam,İstanbul,?,150.0,OGM Pictures,TV8,?,Stereo,4 Eylül 2020 - 18 Şubat 2022,2020.0,0,0,0,0,Sona erdi
994,https://tr.wikipedia.org//wiki/Maria_ile_Mustafa,Maria ile Mustafa,"Romantik,Dram",Uyarlama Değil,Birol Elginöz,Faruk Teber,"Jessica May,Hilmi Cem İntepe,Tamer Levent",?,1.0,17,Mehmet Yiğit Alp,"Ürgüp,,,Nevşehir",?,130.0,NTC Medya,atv,?,Stereo,6 Eylül 2020 - 27 Aralık 2020,2020.0,0,1,1,1,Sona erdi
995,https://tr.wikipedia.org//wiki/Masumlar_Apartman%C4%B1,Masumlar Apartmanı,"Dram,Aşk","Madalyonun İçi,- ""Çöp Apartman"",(roman)","Deniz Madanoğlu,Rana Mamatlıoğlu","Çağrı Vila Lostuvalı,Ender Mıhlar ,Çiğdem Bozali,","Ezgi Mola,Farah Zeynep Abdullah,Birkan Sokullu,Merve Dizdar,Melisa Şenolsun,Aslıhan Gürbüz",Alp Yenier,2.0,71,Onur Güvenatam,İstanbul,"Tolga Çetin ,Özgür Demir ,Ümit Çakmaksoy",120.0,OGM Pictures,TRT 1,?,Stereo,15 Eylül 2020 - 24 Mayıs 2022,2020.0,0,0,0,0,Sona erdi
996,https://tr.wikipedia.org//wiki/Menajerimi_Ara,Menajerimi Ara,"Dram,Komedi",Dix pour cent,"Yelda Eroğlu ,Yeşim Çıtak ,Emine Yıldırım ,Ekin Atalar,Sema Ergenekon,Uğraş Güneş,","Ali Bilgin,Deniz Çelebi Dikilitaş,","Barış Falay,Canan Ergüder,Fatih Artman,Serhat Teoman,Ahsen Eroğlu,Deniz Can Aktaş,Ayşenil Şamlıoğlu,Özge Borak","Saki Çimen,Uğur Ateş",1.0,45,Kerem Çatay,İstanbul,"Selim Demiratar,Sinan Özkan",150.0,Ay Yapım,Star TV,?,Stereo,25 Ağustos 2020 - 11 Temmuz 2021,2020.0,0,0,1,1,Sona erdi
997,https://tr.wikipedia.org//wiki/%C3%96%C4%9Fretmen_(dizi),Öğretmen,"Gençlik,Gerilim,Dram",Uyarlama Değil,Merve Girgin,Koray Kerimoğlu,"İlker Kaleli,Ceren Moray,Afra Saraçoğlu,Serhat Kılıç,Serkan Keskin,Şerif Erol",?,1.0,9,"Faruk Bayhan,Fatih Aksoy",İstanbul,Burak Kanbir,90.0,"Medyapım,MF Yapım",FOX,?,Stereo,4 Mart 2020 - 15 Kasım 2020,2020.0,0,0,1,1,Sona erdi
998,https://tr.wikipedia.org//wiki/Ramo,Ramo,"Aksiyon,Dram",Uyarlama Değil,"Yılmaz Şahin,Toprak Karaoğlu ,Seda Karaoğlu ,Deniz Karaoğlu ,Birol Tezcan ,Esen Ali Bilen","Yağız Alp Akaydın,Çağatay Tosun,","Murat Yıldırım,Esra Bilgiç,İlker Aksum,Mehmet Yılmaz Ak,Olgun Şimşek,Yiğit Özşener",Aytekin Ataş,2.0,40,Necati Akpınar,"Adana,(1. sezon),İstanbul,(2. sezon)",Cihan Yeşiltarla,130.0,BKM,Show TV,?,Stereo,14 Ocak 2020 - 16 Nisan 2021,2020.0,0,0,1,0,Sona erdi
999,https://tr.wikipedia.org//wiki/Rise_of_Empires:_Ottoman,Rise of Empires: Ottoman,"Aksiyon,Tarihî,Bilim Kurgu",Uyarlama Değil,Kelly McPherson,Emre Şahin,",Cem Yiğit Üzümoğlu,Tommaso Basili,Tuba Büyüküstün,Damla Sönmez,Osman Sonant,Cem Yiğit Üzümoğlu,Daniel Nuta,Tuba Büyüküstün",?,2.0,12,"Kelly McPherson,Emre Şahin,Sarah Wetherbee",İstanbul,?,30.0,"Karga Seven Pictures,STX Entertainment",Diğer,Netflix,?,"24 Ocak 2020,(,2020-01-24,),- günümüz",2020.0,0,0,0,0,Sezon arası
1000,https://tr.wikipedia.org//wiki/Sadakatsiz,Sadakatsiz,"Dram,Gerilim","Doctor Foster,-,BBC","Kemal Hamamcıoğlu ,Dilara Pamuk ,Arzu Daştan Mutlu ,Mustafa Mutlu ,Gamze Arslan ,Nuriye Bilici ,Arzu Yurtseven ,Elif Öner ,Kubilay Kara ,İrem Pelin Sönmezer","Neslihan Yeşilyurt,Benal Tairi","Cansu Dere,Caner Cindoruk,Melis Sezen,Berkay Ateş",Cem Öget,2.0,60,Fatih Aksoy,"Tekirdağ,İstanbul,İzmir",Ahmet Bayer,120.0,"Medyapım,Mednova",Kanal D,?,Stereo,7 Ekim 2020 - 25 Mayıs 2022,2020.0,1,1,1,1,Sona erdi
1001,https://tr.wikipedia.org//wiki/Babam_%C3%87ok_De%C4%9Fi%C5%9Fti,Babam Çok Değişti,Komedi,Uyarlama Değil,"Erdal Şahin,Birol Güven,",Hakan Algül,"Çağlar Çorumlu,Şebnem Bozoklu,Melek Baykal,Salih Kalyon,Timur Acar",Batuhan Fırat,1.0,8,"Ali Gündoğdu,İsmail Gündoğdu",İstanbul,Mustafa Nuri Eser,130.0,Süreç Film,Kanal D,?,Stereo,3 Aralık 2020 - 28 Ocak 2021,2020.0,0,0,0,0,Sona erdi
1002,https://tr.wikipedia.org//wiki/Sayg%C4%B1:_Bir_Erc%C3%BCment_%C3%87%C3%B6zer_Dizisi,Saygı: Bir Ercüment Çözer Dizisi,"Dram,Polisiye",Uyarlama Değil,Ercan Mehmet Erdem,"Ali Taner Baltacı,Ender Mıhlar,","Nejat İşler,Miray Daner,Boran Kuzum",?,2.0,16,?,İstanbul,"Firar Güney Kayran,Neco Akdeniz",60.0,"BluTV,Inter Medya",Diğer,BluTV,?,27 Ekim 2020 - 11 Kasım 2021,2020.0,0,0,0,0,Yayınlandı
1003,https://tr.wikipedia.org//wiki/Soka%C4%9F%C4%B1n_%C3%87ocuklar%C4%B1,Sokağın Çocukları,"Aksiyon,Dram,Polisiye",Uyarlama Değil,??_?//01?,"Kadri Beran Taşkın ,Felat Atan","Furkan Murat Uğur,Onur Akbay,Hakan Erkuran,Volkan Ölçen,Kerem Ali Yengüner,Burak Şahin,Burak Akyüz","Esat Bargun,Uğur Ateş,Güvencan Bargun,Berk Kirtiş",6.0,46,??_?//01?,"Adana,(1, 2 ve 3. sezon),Mersin,(2 ve 3. sezon),Hatay,(3. sezon),Konya,(4. sezon),İstanbul,(4, 5 ve 6. sezon)","Ali Yılmaz,Akan Açıksöz",43.0,"Cameo Yapım,Sıfır Bir Yapım",Diğer,BluTV,Stereo,"6 Şubat 2020,(,2020-02-06,),- günümüz",2020.0,0,0,0,0,Sezon arası
1004,https://tr.wikipedia.org//wiki/Sol_Yan%C4%B1m_(dizi),Sol Yanım,Dram,Uyarlama Değil,Melis Civelek,Serdar Gözelekli,"Özge Yağız,Tolga Mendi,Cemre Baysel,Emre Bey,Defne Samyeli,Cansel Elçin",?,1.0,12,Necati Akpınar,İstanbul,?,120.0,BKM Yapım,Star TV,?,Stereo,26 Kasım 2020 - 17 Şubat 2021,2020.0,0,0,1,0,Sona erdi
1005,https://tr.wikipedia.org//wiki/%C5%9Ea%C5%9Fk%C4%B1n_Bakkal_216,Şaşkın Bakkal 216,Komedi,Uyarlama Değil,Önder Açıkbaş,Bedran Güzel,"Önder Açıkbaş,Zihni Göktay,Zuhal Yalçın,Levent Akkök,Ceylan Yılmaz,İsa Telci,Ayça Bildik,Mustafa Çelik,Buse Narcı,Gülten Çelik,Yaşar Mahmutoğlu",?,1.0,3,Acun Ilıcalı,İstanbul,Mustafa Nuri Eser,120.0,Acun Medya,TV8,?,Stereo,25 Ocak 2020 - 8 Şubat 2020,2020.0,0,0,0,0,Sona erdi
1006,https://tr.wikipedia.org//wiki/%C5%9Eeref_S%C3%B6z%C3%BC_(dizi),Şeref Sözü,"Aksiyon,Dram",Uyarlama Değil,Eda Tezcan,Cevdet Mercan,"Tolgahan Sayışman,Sude Güler",Aytekin Ataş,1.0,4,Burak Sağyaşar,İstanbul,?,120.0,TIMS&B Productions,Show TV,?,Stereo,14 Ekim 2020 - 4 Kasım 2020,2020.0,0,0,1,0,Sona erdi
1007,https://tr.wikipedia.org//wiki/T%C3%B6vbeler_Olsun,Tövbeler Olsun,"Aile,Komedi",Uyarlama Değil,"Hasan Kaçan,Hakan Haksun,Enver Sülük,Ekin Deren Şekerciler,Pervin Bozan,Hüseyin Kaçan","Serdar Akar,Şafak Bal,","Güven Kıraç,İpek Tuzcuoğlu,Erkan Can",Barış Aryay,1.0,32,Mustafa Fener,"İstanbul,,,Akbaba, Beykoz,Pendik","İsmail Aydın,Faik Keskin",120.0,Milim Sanat,TRT 1,?,Stereo,"9 Ağustos 2020,(,2020-08-09,),- 25 Mart 2021",2020.0,0,0,0,0,Sona erdi
1008,https://tr.wikipedia.org//wiki/Tutunamayanlar_(dizi),Tutunamayanlar,Komedi,Uyarlama Değil,"Osman Nail Doğan,Mustafa Karataş,Doğu Demirkol,Çağlar Yurt,Gökhan Özcan,Kaan Burak Şen,Kamuran Süner,Furkan Özçoban,","Murad Zaloğlu,Osman Nail Doğan","Doğu Demirkol,Ece Çeşmioğlu,Zafer Algöz,Barış Yıldız,Bora Akkaş","Kaan Boşnak,Ali Saran",1.0,19,"Ahmet Tarık Güven,Ogün Şanlıer",İstanbul,Gökhan Tanış,70.0,"İstanbul Medya Akademisi,Neden Film",TRT 1,?,Stereo,7 Ocak 2020 - 2 Haziran 2020,2020.0,0,0,1,0,Sona erdi
1009,https://tr.wikipedia.org//wiki/T%C3%BCrkan_Han%C4%B1m%27%C4%B1n_Kona%C4%9F%C4%B1,Türkan Hanım'ın Konağı,"Aile,Dram",Uyarlama Değil,?,?,"Arzu Yanardağ,Mürşit Ağa Bağ,Ayşen İnci,Okan Yiğit",Gökhan Tamir,1.0,193,?,İstanbul,?,75.0,?,TRT 1,?,Stereo,14 Eylül 2020 - 11 Haziran 2021,2020.0,0,0,0,0,Sona erdi
1010,https://tr.wikipedia.org//wiki/Uyan%C4%B1%C5%9F:_B%C3%BCy%C3%BCk_Sel%C3%A7uklu,Uyanış: Büyük Selçuklu,"Tarihî,Bilim Kurgu,Aksiyon,Dram",Uyarlama Değil,"Serdar Özönalan,Emre Konuk",Sedat İnci,"Buğra Gülsoy,Ekin Koç,Hatice Şendil,Gürkan Uygun,Sezin Akbaşoğulları,Sevda Erginci,Mehmet Özgür,Leyla Lydia Tuğutlu,Cemal Toktaş,İlker Kızmaz,Ali Gözüşirin,Leyla Feray,Pınar Töre,Bülent Alkış","Gökhan Kırdar,Batuhan Fırat",1.0,34,Emre Konuk,İstanbul,Ercan Işık,120.0,Akli Film,TRT 1,?,Stereo,28 Eylül 2020 - 31 Mayıs 2021,2020.0,0,0,1,0,Sona erdi
1011,https://tr.wikipedia.org//wiki/Ya_%C4%B0stiklal_Ya_%C3%96l%C3%BCm_(dizi),Ya İstiklal Ya Ölüm,"Tarihî,Bilim Kurgu",Uyarlama Değil,Funda Çetin,Yasin Uslu,"İlker Kızmaz,Birkan Sokullu,Dolunay Soysert,Osman Sonant,Mehmet Özgür,Rıza Kocaoğlu,Hilmi Cem İntepe,Melis Sezen",Aytuğ Yargıç,1.0,12,?,"Ankara,İstanbul",Barış Yücel,120.0,Kirli Kedi,TRT 1,?,Stereo,16 Mart 2020 - 20 Nisan 2020,2020.0,0,0,0,0,Sona erdi
1012,https://tr.wikipedia.org//wiki/Yar%C4%B1m_Kalan_A%C5%9Fklar,Yarım Kalan Aşklar,"Polisiye,Romantik",Uyarlama Değil,"Ethem Özışık,Hakan Bonomo,Ercan Uğur",Umur Turagay,"Burak Deniz,Dilan Çiçek Deniz,Cem Davran,Ezel Akay",?,1.0,8,"Timur Savcı,Burak Sağyaşar",İstanbul,?,130.0,"BluTV,Tims Productions",Diğer,BluTV,?,10 Eylül 2020 - 29 Ekim 2020,2020.0,0,0,0,0,Sona erdi
1013,"https://tr.wikipedia.org//wiki/Yeni_Hayat_(dizi,_2020)",Yeni Hayat,"Aksiyon,Dram",Uyarlama Değil,"Elif Usman,Serdar Soydan,Deniz Büyükkırlı","Başak Soysal,Cem Özüduru","Serkan Çayoğlu,Melisa Aslı Pamuk,Tayanç Ayaydın,Nilperi Şahinkaya",Fırat Yükselir,1.0,9,"Ömer Özgüner,Ümmü Burhan",İstanbul,Ümit Çakmaksoy,130.0,OJO Pictures,Kanal D,?,Stereo,3 Eylül 2020 - 29 Ekim 2020,2020.0,0,0,1,0,Sona erdi
1014,https://tr.wikipedia.org//wiki/Zemheri_(dizi),Zemheri,"Aşk,Dram",Uyarlama Değil,Sema Ergenekon,Hilal Saral,"Alperen Duymaz,Ayça Ayşin Turan,Caner Cindoruk","Saki Çimen,Uğur Ateş",1.0,10,Kerem Çatay,İstanbul,?,130.0,Ay Yapım,Show TV,?,Stereo,15 Ocak 2020 - 18 Mart 2020,2020.0,0,0,1,0,Sona erdi
1015,https://tr.wikipedia.org//wiki/Z%C3%BCmr%C3%BCd%C3%BCanka_(dizi),Zümrüdüanka,Dram,Uyarlama Değil,"Can Sinan ,Eylem Canpolat,Işıl Sönmez ,Nazlı Pınar Ünlü ,Feraye Gizem Kurt ,Leyla Oter ,Doruk Erengül ,Deniz Demirbilek ,Alper Çağlayan","Cemal Şan,Serhan Şahin,Volkan Kocatürk,","Alp Navruz,Ceren Yılmaz,Selim Bayraktar,Hatice Aslan,İsmail Hacıoğlu",?,2.0,26,"Yașar İrvül,Efe İrvül","Nevşehir,,,Ürgüp",?,120.0,Pastel Film,FOX,?,Stereo,25 Ocak 2020 - 6 Ocak 2021,2020.0,0,0,1,0,Sona erdi
1016,?,Alev Alev,Dram,Uyarlama Değil,Mahinur Ergun,Atilla Cengiz,"Rojda Demirer,Berk Oktay,Hande Soral,İlker İnanoğlu,Rıza Akın",?,1.0,16,Türker İnanoğlu,İstanbul,?,120.0,?,Show TV,?,?,5 Kasım 2020,2020.0,0,0,0,0,Sona erdi
1017,https://tr.wikipedia.org//wiki/Sen_%C3%87al_Kap%C4%B1m%C4%B1,Sen Çal Kapımı,"Dram,Komedi",Uyarlama Değil,"Ayşe Üner Kutlu,Deniz Gürlek,Melek Seven,","Ender Mıhlar,Yusuf Pirhasan,Altan Dönmez,","Hande Erçel,Kerem Bürsin",Aytekin Ataş,2.0,52,Asena Bülbüloğlu,İstanbul,?,140.0,MF Yapım,FOX,?,Stereo,8 Temmuz 2020 - 8 Eylül 2021,2020.0,1,1,1,1,Sona erdi
1018,https://tr.wikipedia.org//wiki/Ev_Yap%C4%B1m%C4%B1,Ev Yapımı,Komedi,Uyarlama Değil,Birol Güven,Birol Güven,"Rasim Öztekin,Özlem Türkad,Ayşe Tolga,Şoray Uzun,Yasemin Çonka,Berat Yenilmez,Begüm Öner,Ceyhun Fersoy",?,1.0,13,Birol Güven,İstanbul,?,60.0,MinT Yapım,TRT 1,?,Stereo,9 Nisan 2020 - 11 Haziran 2020,2020.0,0,0,1,0,Sona erdi
1019,https://tr.wikipedia.org//wiki/Kafa_Doktoru,Kafa Doktoru,Komedi,Uyarlama Değil,Uğraş Güneş,Ozan Özcan,"Uğraş Güneş,Ali Rıza Tanyeli,Ayşe Melike Çerçi,Beyti Engin,Bülent Emrah Parlak,Ceren Taşçı",?,1.0,9,Ozan Özcan,İstanbul,Tayfun Çetindağ,20.0,BULK Creative Content,Diğer,Vodafone TV,Stereo,22 Şubat 2020 - 18 Nisan 2020,2020.0,0,0,0,0,Yayımlandı
